id,title,rating,release_year,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,poster_url,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,genres,overview,trailer_url,youtube_search_url,embed_url_template
339403,Baby Driver,7.5,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg,,,,,,,Action| Crime,"Baby Driver is a Action,  Crime film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Baby+Driver+official+trailer,https://www.youtube.com/results?search_query=Baby+Driver+official+trailer,https://www.youtube.com/embed/VIDEO_ID
424,Schindler's List,8.573,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,,,,,,,Drama| History| War,"Schindler's List is a Drama,  History,  War film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Schindler%27s+List+official+trailer,https://www.youtube.com/results?search_query=Schindler%27s+List+official+trailer,https://www.youtube.com/embed/VIDEO_ID
1892,Return of the Jedi,7.892,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jQYlydvHm3kUix1f8prMucrplhm.jpg,,,,,,,Adventure| Action| Science Fiction,"Return of the Jedi is a Adventure,  Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Return+of+the+Jedi+official+trailer,https://www.youtube.com/results?search_query=Return+of+the+Jedi+official+trailer,https://www.youtube.com/embed/VIDEO_ID
429617,Spider-Man: Far From Home,7.447,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,,,,,,,Action| Adventure| Science Fiction,"Spider-Man: Far From Home is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Spider-Man%3A+Far+From+Home+official+trailer,https://www.youtube.com/results?search_query=Spider-Man%3A+Far+From+Home+official+trailer,https://www.youtube.com/embed/VIDEO_ID
37724,Skyfall,7.227,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg,,,,,,,Action| Adventure| Thriller,"Skyfall is a Action,  Adventure,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Skyfall+official+trailer,https://www.youtube.com/results?search_query=Skyfall+official+trailer,https://www.youtube.com/embed/VIDEO_ID
49047,Gravity,7.162,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/kZ2nZw8D681aphje8NJi8EfbL1U.jpg,,,,,,,Science Fiction| Thriller| Drama,"Gravity is a Science Fiction,  Thriller,  Drama film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Gravity+official+trailer,https://www.youtube.com/results?search_query=Gravity+official+trailer,https://www.youtube.com/embed/VIDEO_ID
127585,X-Men: Days of Future Past,7.5,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/tYfijzolzgoMOtegh1Y7j2Enorg.jpg,,,,,,,Action| Adventure| Science Fiction,"X-Men: Days of Future Past is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=X-Men%3A+Days+of+Future+Past+official+trailer,https://www.youtube.com/results?search_query=X-Men%3A+Days+of+Future+Past+official+trailer,https://www.youtube.com/embed/VIDEO_ID
333339,Ready Player One,7.6,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,,,,,,,Adventure| Action| Science Fiction,"Ready Player One is a Adventure,  Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Ready+Player+One+official+trailer,https://www.youtube.com/results?search_query=Ready+Player+One+official+trailer,https://www.youtube.com/embed/VIDEO_ID
72190,World War Z,6.807,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,,,,,,,Action| Drama| Horror| Science Fiction| Thriller,"World War Z is a Action,  Drama,  Horror,  Science Fiction,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=World+War+Z+official+trailer,https://www.youtube.com/results?search_query=World+War+Z+official+trailer,https://www.youtube.com/embed/VIDEO_ID
640,Catch Me If You Can,7.971,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg,,,,,,,Drama| Crime,"Catch Me If You Can is a Drama,  Crime film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Catch+Me+If+You+Can+official+trailer,https://www.youtube.com/results?search_query=Catch+Me+If+You+Can+official+trailer,https://www.youtube.com/embed/VIDEO_ID
330459,Rogue One: A Star Wars Story,7.488,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg,,,,,,,Action| Adventure| Science Fiction,"Rogue One: A Star Wars Story is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Rogue+One%3A+A+Star+Wars+Story+official+trailer,https://www.youtube.com/results?search_query=Rogue+One%3A+A+Star+Wars+Story+official+trailer,https://www.youtube.com/embed/VIDEO_ID
181808,Star Wars: The Last Jedi,6.825,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,,,,,,,Adventure| Action| Science Fiction,"Star Wars: The Last Jedi is a Adventure,  Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Star+Wars%3A+The+Last+Jedi+official+trailer,https://www.youtube.com/results?search_query=Star+Wars%3A+The+Last+Jedi+official+trailer,https://www.youtube.com/embed/VIDEO_ID
49521,Man of Steel,6.614,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/dksTL9NXc3GqPBRHYHcy1aIwjS.jpg,,,,,,,Action| Adventure| Science Fiction,"Man of Steel is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Man+of+Steel+official+trailer,https://www.youtube.com/results?search_query=Man+of+Steel+official+trailer,https://www.youtube.com/embed/VIDEO_ID
20352,Despicable Me,7.227,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/b1BT309QWjtFUlJPLmXmrcHOWEL.jpg,,,,,,,Family| Animation| Comedy,"Despicable Me is a Family,  Animation,  Comedy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Despicable+Me+official+trailer,https://www.youtube.com/results?search_query=Despicable+Me+official+trailer,https://www.youtube.com/embed/VIDEO_ID
558,Spider-Man 2,7.258,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/olxpyq9kJAZ2NU1siLshhhXEPR7.jpg,,,,,,,Action| Adventure| Fantasy,"Spider-Man 2 is a Action,  Adventure,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Spider-Man+2+official+trailer,https://www.youtube.com/results?search_query=Spider-Man+2+official+trailer,https://www.youtube.com/embed/VIDEO_ID
324857,Spider-Man: Into the Spider-Verse,8.404,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,,,,,,,Action| Adventure| Animation| Science Fiction,"Spider-Man: Into the Spider-Verse is a Action,  Adventure,  Animation,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Spider-Man%3A+Into+the+Spider-Verse+official+trailer,https://www.youtube.com/results?search_query=Spider-Man%3A+Into+the+Spider-Verse+official+trailer,https://www.youtube.com/embed/VIDEO_ID
118,Charlie and the Chocolate Factory,7.04,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,,,,,,,Adventure| Comedy| Family| Fantasy,"Charlie and the Chocolate Factory is a Adventure,  Comedy,  Family,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Charlie+and+the+Chocolate+Factory+official+trailer,https://www.youtube.com/results?search_query=Charlie+and+the+Chocolate+Factory+official+trailer,https://www.youtube.com/embed/VIDEO_ID
244786,Whiplash,8.381,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7fn624j5lj3xTme2SgiLCeuedmO.jpg,,,,,,,Drama| Music,"Whiplash is a Drama,  Music film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Whiplash+official+trailer,https://www.youtube.com/results?search_query=Whiplash+official+trailer,https://www.youtube.com/embed/VIDEO_ID
1422,The Departed,8.166,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/nT97ifVT2J1yMQmeq20Qblg61T.jpg,,,,,,,Drama| Thriller| Crime,"The Departed is a Drama,  Thriller,  Crime film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Departed+official+trailer,https://www.youtube.com/results?search_query=The+Departed+official+trailer,https://www.youtube.com/embed/VIDEO_ID
120467,The Grand Budapest Hotel,8.049,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,,,,,,,Comedy| Drama,"The Grand Budapest Hotel is a Comedy,  Drama film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Grand+Budapest+Hotel+official+trailer,https://www.youtube.com/results?search_query=The+Grand+Budapest+Hotel+official+trailer,https://www.youtube.com/embed/VIDEO_ID
10193,Toy Story 3,7.792,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,,,,,,,Animation| Family| Comedy,"Toy Story 3 is a Animation,  Family,  Comedy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Toy+Story+3+official+trailer,https://www.youtube.com/results?search_query=Toy+Story+3+official+trailer,https://www.youtube.com/embed/VIDEO_ID
77,Memento,8.188,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/yuNs09hvpHVU1cBTCAk9zxsL2oW.jpg,,,,,,,Mystery| Thriller,"Memento is a Mystery,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Memento+official+trailer,https://www.youtube.com/results?search_query=Memento+official+trailer,https://www.youtube.com/embed/VIDEO_ID
38,Eternal Sunshine of the Spotless Mind,8.101,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,,,,,,,Science Fiction| Drama| Romance,"Eternal Sunshine of the Spotless Mind is a Science Fiction,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Eternal+Sunshine+of+the+Spotless+Mind+official+trailer,https://www.youtube.com/results?search_query=Eternal+Sunshine+of+the+Spotless+Mind+official+trailer,https://www.youtube.com/embed/VIDEO_ID
101,L̩on: The Professional,8.316,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,,,,,,,Crime| Drama| Action,"L̩on: The Professional is a Crime,  Drama,  Action film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=L%C3%83%C2%A9on%3A+The+Professional+official+trailer,https://www.youtube.com/results?search_query=L%C3%83%C2%A9on%3A+The+Professional+official+trailer,https://www.youtube.com/embed/VIDEO_ID
44214,Black Swan,7.672,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/rH19vkjAzCZ0HIUvrgB3rowm68h.jpg,,,,,,,Drama| Thriller| Horror,"Black Swan is a Drama,  Thriller,  Horror film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Black+Swan+official+trailer,https://www.youtube.com/results?search_query=Black+Swan+official+trailer,https://www.youtube.com/embed/VIDEO_ID
752,V for Vendetta,7.897,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/1avD1JeaRiJX5M4ahPdZPypGoGN.jpg,,,,,,,Action| Thriller| Science Fiction,"V for Vendetta is a Action,  Thriller,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=V+for+Vendetta+official+trailer,https://www.youtube.com/results?search_query=V+for+Vendetta+official+trailer,https://www.youtube.com/embed/VIDEO_ID
1893,Star Wars: Episode I - The Phantom Menace,6.5,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,,,,,,,Adventure| Action| Science Fiction,"Star Wars: Episode I - The Phantom Menace is a Adventure,  Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Star+Wars%3A+Episode+I+-+The+Phantom+Menace+official+trailer,https://www.youtube.com/results?search_query=Star+Wars%3A+Episode+I+-+The+Phantom+Menace+official+trailer,https://www.youtube.com/embed/VIDEO_ID
152601,Her,7.862,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg,,,,,,,Romance| Science Fiction| Drama,"Her is a Romance,  Science Fiction,  Drama film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Her+official+trailer,https://www.youtube.com/results?search_query=Her+official+trailer,https://www.youtube.com/embed/VIDEO_ID
285,Pirates of the Caribbean: At World's End,7.239,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg,,,,,,,Adventure| Fantasy| Action,"Pirates of the Caribbean: At World's End is a Adventure,  Fantasy,  Action film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Pirates+of+the+Caribbean%3A+At+World%27s+End+official+trailer,https://www.youtube.com/results?search_query=Pirates+of+the+Caribbean%3A+At+World%27s+End+official+trailer,https://www.youtube.com/embed/VIDEO_ID
122917,The Hobbit: The Battle of the Five Armies,7.309,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xT98tLqatZPQApyRmlPL12LtiWp.jpg,,,,,,,Action| Adventure| Fantasy,"The Hobbit: The Battle of the Five Armies is a Action,  Adventure,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Hobbit%3A+The+Battle+of+the+Five+Armies+official+trailer,https://www.youtube.com/results?search_query=The+Hobbit%3A+The+Battle+of+the+Five+Armies+official+trailer,https://www.youtube.com/embed/VIDEO_ID
500,Reservoir Dogs,8.132,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,,,,,,,Crime| Thriller,"Reservoir Dogs is a Crime,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Reservoir+Dogs+official+trailer,https://www.youtube.com/results?search_query=Reservoir+Dogs+official+trailer,https://www.youtube.com/embed/VIDEO_ID
273248,The Hateful Eight,7.746,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jIywvdPjia2t3eKYbjVTcwBQlG8.jpg,,,,,,,Drama| Mystery| Western,"The Hateful Eight is a Drama,  Mystery,  Western film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Hateful+Eight+official+trailer,https://www.youtube.com/results?search_query=The+Hateful+Eight+official+trailer,https://www.youtube.com/embed/VIDEO_ID
348,Alien,8.147,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,,,,,,,Horror| Science Fiction,"Alien is a Horror,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Alien+official+trailer,https://www.youtube.com/results?search_query=Alien+official+trailer,https://www.youtube.com/embed/VIDEO_ID
10528,Sherlock Holmes,7.202,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/momkKuWburNTqKBF6ez7rvhYVhE.jpg,,,,,,,Action| Adventure| Crime| Mystery,"Sherlock Holmes is a Action,  Adventure,  Crime,  Mystery film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Sherlock+Holmes+official+trailer,https://www.youtube.com/results?search_query=Sherlock+Holmes+official+trailer,https://www.youtube.com/embed/VIDEO_ID
12155,Alice in Wonderland,6.627,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,,,,,,,Family| Fantasy| Adventure,"Alice in Wonderland is a Family,  Fantasy,  Adventure film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Alice+in+Wonderland+official+trailer,https://www.youtube.com/results?search_query=Alice+in+Wonderland+official+trailer,https://www.youtube.com/embed/VIDEO_ID
1865,Pirates of the Caribbean: On Stranger Tides,6.538,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,,,,,,,Adventure| Action| Fantasy,"Pirates of the Caribbean: On Stranger Tides is a Adventure,  Action,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Pirates+of+the+Caribbean%3A+On+Stranger+Tides+official+trailer,https://www.youtube.com/results?search_query=Pirates+of+the+Caribbean%3A+On+Stranger+Tides+official+trailer,https://www.youtube.com/embed/VIDEO_ID
559,Spider-Man 3,6.398,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg,,,,,,,Fantasy| Action| Adventure,"Spider-Man 3 is a Fantasy,  Action,  Adventure film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Spider-Man+3+official+trailer,https://www.youtube.com/results?search_query=Spider-Man+3+official+trailer,https://www.youtube.com/embed/VIDEO_ID
447332,A Quiet Place,7.396,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,,,,,,,Horror| Drama| Science Fiction,"A Quiet Place is a Horror,  Drama,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=A+Quiet+Place+official+trailer,https://www.youtube.com/results?search_query=A+Quiet+Place+official+trailer,https://www.youtube.com/embed/VIDEO_ID
297802,Aquaman,6.9,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xLPffWMhMj1l50ND3KchMjYoKmE.jpg,,,,,,,Action| Adventure| Fantasy,"Aquaman is a Action,  Adventure,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Aquaman+official+trailer,https://www.youtube.com/results?search_query=Aquaman+official+trailer,https://www.youtube.com/embed/VIDEO_ID
393,Kill Bill: Vol. 2,7.876,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,,,,,,,Action| Crime| Thriller,"Kill Bill: Vol. 2 is a Action,  Crime,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Kill+Bill%3A+Vol.+2+official+trailer,https://www.youtube.com/results?search_query=Kill+Bill%3A+Vol.+2+official+trailer,https://www.youtube.com/embed/VIDEO_ID
920,Cars,6.936,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/abW5AzHDaIK1n9C36VdAeOwORRA.jpg,,,,,,,Animation| Adventure| Comedy| Family,"Cars is a Animation,  Adventure,  Comedy,  Family film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Cars+official+trailer,https://www.youtube.com/results?search_query=Cars+official+trailer,https://www.youtube.com/embed/VIDEO_ID
863,Toy Story 2,7.589,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg,,,,,,,Animation| Comedy| Family,"Toy Story 2 is a Animation,  Comedy,  Family film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Toy+Story+2+official+trailer,https://www.youtube.com/results?search_query=Toy+Story+2+official+trailer,https://www.youtube.com/embed/VIDEO_ID
607,Men in Black,7.184,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,,,,,,,Action| Adventure| Comedy| Science Fiction,"Men in Black is a Action,  Adventure,  Comedy,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Men+in+Black+official+trailer,https://www.youtube.com/results?search_query=Men+in+Black+official+trailer,https://www.youtube.com/embed/VIDEO_ID
137113,Edge of Tomorrow,7.606,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xjw5trHV7Mwo61P0kCTy8paEkgO.jpg,,,,,,,Action| Science Fiction,"Edge of Tomorrow is a Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Edge+of+Tomorrow+official+trailer,https://www.youtube.com/results?search_query=Edge+of+Tomorrow+official+trailer,https://www.youtube.com/embed/VIDEO_ID
1271,300,7.175,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg,,,,,,,Action| Adventure| War,"300 is a Action,  Adventure,  War film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=300+official+trailer,https://www.youtube.com/results?search_query=300+official+trailer,https://www.youtube.com/embed/VIDEO_ID
353486,Jumanji: Welcome to the Jungle,6.827,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/pSgXKPU5h6U89ipF7HBYajvYt7j.jpg,,,,,,,Adventure| Action| Comedy| Fantasy,"Jumanji: Welcome to the Jungle is a Adventure,  Action,  Comedy,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Jumanji%3A+Welcome+to+the+Jungle+official+trailer,https://www.youtube.com/results?search_query=Jumanji%3A+Welcome+to+the+Jungle+official+trailer,https://www.youtube.com/embed/VIDEO_ID
78,Blade Runner,7.931,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/fwhLegA6z40W0DIy6EGXhzDzlOP.jpg,,,,,,,Science Fiction| Drama| Thriller,"Blade Runner is a Science Fiction,  Drama,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Blade+Runner+official+trailer,https://www.youtube.com/results?search_query=Blade+Runner+official+trailer,https://www.youtube.com/embed/VIDEO_ID
1895,Star Wars: Episode III - Revenge of the Sith,7.411,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg,,,,,,,Adventure| Action| Science Fiction,"Star Wars: Episode III - Revenge of the Sith is a Adventure,  Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Star+Wars%3A+Episode+III+-+Revenge+of+the+Sith+official+trailer,https://www.youtube.com/results?search_query=Star+Wars%3A+Episode+III+-+Revenge+of+the+Sith+official+trailer,https://www.youtube.com/embed/VIDEO_ID
324786,Hacksaw Ridge,8.195,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jcStBvbQt78tPeId5hC7a9jcDOK.jpg,,,,,,,Drama| History| War,"Hacksaw Ridge is a Drama,  History,  War film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Hacksaw+Ridge+official+trailer,https://www.youtube.com/results?search_query=Hacksaw+Ridge+official+trailer,https://www.youtube.com/embed/VIDEO_ID
8966,Twilight,6.286,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,,,,,,,Fantasy| Drama| Romance,"Twilight is a Fantasy,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Twilight+official+trailer,https://www.youtube.com/results?search_query=Twilight+official+trailer,https://www.youtube.com/embed/VIDEO_ID
62177,Brave,7.012,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,,,,,,,Animation| Adventure| Comedy| Family| Action| Fantasy,"Brave is a Animation,  Adventure,  Comedy,  Family,  Action,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Brave+official+trailer,https://www.youtube.com/results?search_query=Brave+official+trailer,https://www.youtube.com/embed/VIDEO_ID
363088,Ant-Man and the Wasp,6.951,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/vzqq2KOoyI30zH7eaDU4rrCbSVP.jpg,,,,,,,Action| Adventure| Science Fiction,"Ant-Man and the Wasp is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Ant-Man+and+the+Wasp+official+trailer,https://www.youtube.com/results?search_query=Ant-Man+and+the+Wasp+official+trailer,https://www.youtube.com/embed/VIDEO_ID
102651,Maleficent,7.09,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg,,,,,,,Fantasy| Adventure| Action| Family| Romance,"Maleficent is a Fantasy,  Adventure,  Action,  Family,  Romance film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Maleficent+official+trailer,https://www.youtube.com/results?search_query=Maleficent+official+trailer,https://www.youtube.com/embed/VIDEO_ID
274870,Passengers,6.934,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jK9S6HANSf2no64v1x1HxfcpmcA.jpg,,,,,,,Drama| Romance| Science Fiction,"Passengers is a Drama,  Romance,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Passengers+official+trailer,https://www.youtube.com/results?search_query=Passengers+official+trailer,https://www.youtube.com/embed/VIDEO_ID
87827,Life of Pi,7.398,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/iLgRu4hhSr6V1uManX6ukDriiSc.jpg,,,,,,,Adventure| Drama,"Life of Pi is a Adventure,  Drama film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Life+of+Pi+official+trailer,https://www.youtube.com/results?search_query=Life+of+Pi+official+trailer,https://www.youtube.com/embed/VIDEO_ID
264660,Ex Machina,7.572,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/dmJW8IAKHKxFNiUnoDR7JfsK7Rp.jpg,,,,,,,Drama| Science Fiction,"Ex Machina is a Drama,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Ex+Machina+official+trailer,https://www.youtube.com/results?search_query=Ex+Machina+official+trailer,https://www.youtube.com/embed/VIDEO_ID
102382,The Amazing Spider-Man 2,6.498,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/c3e9e18SSlvFd1cQaGmUj5tqL5P.jpg,,,,,,,Action| Adventure| Fantasy,"The Amazing Spider-Man 2 is a Action,  Adventure,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Amazing+Spider-Man+2+official+trailer,https://www.youtube.com/results?search_query=The+Amazing+Spider-Man+2+official+trailer,https://www.youtube.com/embed/VIDEO_ID
335984,Blade Runner 2049,7.544,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,,,,,,,Science Fiction| Drama,"Blade Runner 2049 is a Science Fiction,  Drama film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Blade+Runner+2049+official+trailer,https://www.youtube.com/results?search_query=Blade+Runner+2049+official+trailer,https://www.youtube.com/embed/VIDEO_ID
